Exchg,asset,price,vol24
BINANCE,BTC,48726.072297339,1853227470.1979108
BINANCE,ETH,3498.4881093944573,1422786378.7519667
BINANCE,SOL,147.39529821334432,1149763926.2350078
BINANCE,AVAX,74.77276069290737,936712605.4410328
BINANCE,BUSD,1.0000537959589746,854445756.256212
BINANCE,ETH,3498.2704212678727,542781745.4551718
BINANCE,GALA,0.10903131640126747,518104118.5149341
BINANCE,DOT,35.148648091382725,477391368.5546892
BINANCE,BTC,48729.29712833218,463461547.9259122
BINANCE,ETH,3497.521761603793,394079966.67543834
BINANCE,BNB,418.0933940703528,358476416.3754034
BINANCE,DYDX,17.317797420696635,342874350.0192881
BINANCE,ADA,2.4087500050674437,321941579.72253937
BINANCE,XRP,1.0870628266589402,312601266.31775403
BINANCE,SHIB,8.34586622058867e-06,305157711.4314536
BINANCE,EOS,5.298549938487572,293628953.51693493
BINANCE,FIL,86.86401564879917,289429875.14641416
BINANCE,DOGE,0.24457538457099576,267643597.63694134
BINANCE,TRX,0.10865627747583657,264940835.6175405
BINANCE,SUSHI,13.028852269469013,258183208.76092777
BINANCE,FOR,0.10908632211033066,258111861.46746543
BINANCE,FTM,1.3806432974862386,252349095.81790492
BINANCE,GALA,0.10906609267767965,247462016.17621356
BINANCE,SOL,147.3932337181351,237613859.86264247
BINANCE,ATOM,34.99363200220462,217569369.11751184
BINANCE,MATIC,1.4346489027482863,202666735.44376734
BINANCE,LUNA,35.80371608113534,200515953.95214874
BINANCE,LINK,29.02801282835065,198280964.19747293
BINANCE,FTT,65.3517828860835,187665323.39187786
BINANCE,FOR,0.10912609602960208,177494571.24868846
BINANCE,ELF,1.0020039983712152,175186585.5882858
BINANCE,AVAX,74.83182322648472,162979217.33629897
BINANCE,SOL,147.3720194868287,157387339.40282264
BINANCE,CELR,0.12691817288481788,148625601.32537875
BINANCE,ALGO,2.0030078929412816,143126176.8640366
BINANCE,USDC,1.0001538063390893,140308072.95237342
BINANCE,AVAX,74.77917733333483,133111344.11017732
BINANCE,ELF,1.0014559435854427,129254244.89758962
BINANCE,IOTA,1.6904254498921512,127226950.43095534
BINANCE,AVAX,74.77238574240818,121654044.26258174
BINANCE,HBAR,0.4394956154149421,116180161.83346906
BINANCE,ADA,2.4086345517530847,114830416.38443981
BINANCE,BNB,418.1733601061043,112076598.03884226
BINANCE,CRV,2.9358047082729835,108508223.93350384
BINANCE,USDT,1.0004872477474989,107174843.2689441
BINANCE,ETH,3500.4064094628047,106838312.6528646
BINANCE,LTC,184.36913574182407,106126426.03565574
BINANCE,COTI,0.43509515868988635,104055672.59362845
BINANCE,USDC,1.000105868167188,102739386.58916798
BINANCE,XTZ,6.268650625602132,92668798.34817506
BINANCE,AUDIO,2.78928950140465,92182962.68948963
BINANCE,DOT,35.136712523511676,85710346.51441507
BINANCE,EGLD,248.53579562354594,79055938.51784202
BINANCE,KAVA,6.258149535690068,78339752.44582072
BINANCE,BTC,48756.92046077589,73815235.48840798
BINANCE,BNB,418.01117755007556,72405228.42788896
BINANCE,ALICE,13.59641117662109,71153841.6384399
BINANCE,SRM,10.141052543651185,70778350.5715811
BINANCE,THETA,6.4871733061531955,68548438.43526319
BINANCE,SOL,147.41027063520644,67825588.22715563
BINANCE,UNI,25.097604889834955,67613351.14270201
BINANCE,VET,0.11589202847714984,66060776.87713204
BINANCE,DOT,35.141963109239526,65945086.492715895
BINANCE,BTC,48725.98971392971,65252842.64402635
BINANCE,ETC,57.856004896471504,64992117.85881527
BINANCE,SHIB,8.345466196545356e-06,63939039.24788933
BINANCE,DYDX,17.32146761620897,62337225.332067385
BINANCE,CAKE,22.72735888111175,61625843.83572048
BINANCE,AAVE,366.0879964106032,61089210.4926443
BINANCE,SUN,0.04025417799624853,60535832.612046294
BINANCE,ADA,2.408295852478059,60220062.98481717
BINANCE,NEAR,8.718404886516687,60036371.09799823
BINANCE,FET,0.8662899125552915,59877409.52801719
BINANCE,ICP,57.795998668402554,59200729.260118105
BINANCE,AXS,66.64191678956576,59147682.043677606
BINANCE,ONE,0.1635219720068725,56593970.40364664
BINANCE,SWRV,1.2967724406303611,55156970.860669404
BINANCE,BCH,635.4159500600374,54620796.6812461
BINANCE,SNX,13.185868566249411,54097471.77165725
BINANCE,CELR,0.1269670926678728,52439697.9806439
BINANCE,MINA,5.595080715528259,51005808.2374382
BINANCE,GALA,0.10888118196193913,50891601.55988097
BINANCE,C98,3.929907886615121,50602041.7772157
BINANCE,IDEX,0.4455998922139841,49210477.70257323
BINANCE,LUNA,35.79199942173257,47556666.77805869
BINANCE,MBOX,5.918614295199971,46737516.77001418
BINANCE,LINK,29.020366932763825,43984464.05261815
BINANCE,RUNE,10.165555086779335,43413512.58302154
BINANCE,SUSHI,13.02676870542395,43206686.21423186
BINANCE,DOGE,0.24456366187719197,42399179.10292655
BINANCE,SLP,0.08225853764450787,42218565.00371361
BINANCE,OMG,8.679400838271874,41879272.952314205
BINANCE,XEC,0.00024186010275087613,41418002.31592956
BINANCE,SXP,2.686778861786874,41213145.250519924
BINANCE,LUNA,35.79194827178375,40976262.36860786
BINANCE,CHZ,0.3328845502124553,40640390.40322927
BINANCE,ETH,3498.421312019707,40460032.7668823
BINANCE,FOR,0.1091247640244938,40227192.98170042
BINANCE,REN,1.066210662404983,40156153.74177436
BINANCE,IDEX,0.446031293755451,39576762.31577971
HUOBIGLOBAL,ETH,3497.0179568067683,787998997.7364116
HUOBIGLOBAL,BTC,48713.05094584804,566003868.460388
HUOBIGLOBAL,FIL,86.80290930654897,260921441.6446278
HUOBIGLOBAL,NFT,4.0875742508662665e-06,213968498.8828715
HUOBIGLOBAL,DOT,35.12749589598843,166046941.4109962
HUOBIGLOBAL,TRX,0.10864677648972566,158229582.45091534
HUOBIGLOBAL,EOS,5.297999881396939,153563079.49919963
HUOBIGLOBAL,SOL,147.34804330874005,141519059.94735774
HUOBIGLOBAL,AVAX,74.64289721432819,118102268.8884004
HUOBIGLOBAL,DOGE,0.24451837865433027,105669364.13086645
HUOBIGLOBAL,SUN,0.040244176958237045,102404463.95129274
HUOBIGLOBAL,SHIB,8.34586622058867e-06,100689725.40499187
HUOBIGLOBAL,SUSHI,13.02950233693976,97636130.71454546
HUOBIGLOBAL,DYDX,17.35190096031582,92433821.1489913
HUOBIGLOBAL,XRP,1.086872806936722,92342877.64711784
HUOBIGLOBAL,LUNA,35.786564300945635,91198723.94441123
HUOBIGLOBAL,BTT,0.0039910592335363785,84832521.90364565
HUOBIGLOBAL,LINK,29.010961058541064,84080360.03878395
HUOBIGLOBAL,ATOM,34.97518008707343,64570504.98512593
