Exchg,asset,price,vol24
BINANCE,BTC,48590.629322649256,1843712420.7017705
BINANCE,ETH,3485.0358036368198,1412110289.360785
BINANCE,SOL,146.94009346207184,1145243363.8026745
BINANCE,AVAX,75.23260782762218,939542679.1727543
BINANCE,BUSD,0.9999846629965546,854027131.58205
BINANCE,ETH,3484.7928051218987,539566432.1104674
BINANCE,GALA,0.10996881190701148,523509282.04256546
BINANCE,DOT,35.13621794528122,476873605.42731446
BINANCE,BTC,48586.14728154539,459685947.3609937
BINANCE,ETH,3484.741265421512,393513719.85827255
BINANCE,BNB,417.6644777243972,357624089.29305035
BINANCE,DYDX,17.33160077443201,343079828.170825
BINANCE,ADA,2.405583386007512,321054498.61056286
BINANCE,XRP,1.0845875956326951,311652802.0394388
BINANCE,SHIB,8.345289277170105e-06,306487755.3240943
BINANCE,EOS,5.291183411085325,293375826.86894476
BINANCE,FIL,86.76800768528032,288965008.360663
BINANCE,DOGE,0.2441584633937785,268911782.1430407
BINANCE,TRX,0.10813374829723231,263359928.20537624
BINANCE,FOR,0.1094187928414101,258873475.22656095
BINANCE,SUSHI,12.938448492274036,255914715.76196384
BINANCE,FTM,1.385898040115781,252048205.5549283
BINANCE,GALA,0.11003835185657145,249937848.99961537
BINANCE,SOL,146.94279910545157,236536621.51094037
BINANCE,ATOM,34.726203732741986,215606631.3505436
BINANCE,MATIC,1.435549761219615,202551878.3543451
BINANCE,LUNA,35.72623839747178,199980425.7258744
BINANCE,LINK,28.9760044105457,197409074.28901142
BINANCE,FTT,65.15725858046954,187184815.61768275
BINANCE,FOR,0.10937836174183738,177944113.01200452
BINANCE,ELF,1.0051848432531494,177728157.08562315
BINANCE,AVAX,75.23799313671316,163143909.50152537
BINANCE,SOL,146.9456037653433,156418549.09617463
BINANCE,CELR,0.12581436116965503,147079411.27868992
BINANCE,ALGO,1.9861188458866017,141859652.78012305
BINANCE,USDC,1.0000846664630274,138428427.25309026
BINANCE,AVAX,75.25387285501893,133050951.53172012
BINANCE,ELF,1.0050349466870876,130620878.11723669
BINANCE,IOTA,1.6905085989924753,127222691.85031526
BINANCE,AVAX,75.24615765633175,121527289.6376776
BINANCE,HBAR,0.4370151484869187,115124839.16510768
BINANCE,ADA,2.405463971201223,114428722.1295446
BINANCE,BNB,417.64374457376465,111931341.80575731
BINANCE,CRV,2.9121009436931518,107625875.43176691
BINANCE,USDT,0.999789369091173,106602838.41678894
BINANCE,ETH,3483.8992604351292,106064977.02949338
BINANCE,LTC,183.75636964409912,105838940.49609742
BINANCE,COTI,0.4339650427594928,103704164.09546547
BINANCE,USDC,1.0000350215754659,102733322.50680791
BINANCE,XTZ,6.264717157199776,92584515.15430094
BINANCE,AUDIO,2.780596385281184,92468812.09513469
BINANCE,DOT,35.12944909986162,85612459.64742121
BINANCE,EGLD,248.76362302485919,79017120.49653377
BINANCE,KAVA,6.251716706558289,78132891.35638204
BINANCE,BTC,48577.53886418498,73478512.07334262
BINANCE,BNB,417.515968245157,72186624.98995909
BINANCE,ALICE,13.575470573706912,71074900.88058022
BINANCE,SRM,10.136851379033526,70694570.80279785
BINANCE,THETA,6.466224142142829,68255278.40056689
BINANCE,SOL,146.86201019600364,67578755.19264504
BINANCE,UNI,25.055868524804914,67508812.81953618
BINANCE,DOT,35.1294738342544,65979618.49427318
BINANCE,VET,0.11541900082978884,65547663.70572911
BINANCE,ETC,57.732001194850845,64850524.36497941
BINANCE,BTC,48574.68123228089,64831735.20957789
BINANCE,SHIB,8.34987493640832e-06,64339348.25930435
BINANCE,DYDX,17.32924044436982,62205314.26135449
BINANCE,CAKE,22.7357881026318,61532512.74354003
BINANCE,AAVE,365.0126526263737,60949654.68507331
BINANCE,SUN,0.04017639265551936,60409301.416747555
BINANCE,NEAR,8.713802051123034,60099863.04669689
BINANCE,ADA,2.4047190141728105,60045560.607815064
BINANCE,FET,0.8624298948629718,59592242.97019406
BINANCE,ICP,57.72200084820354,59072222.34764455
BINANCE,AXS,66.47230416458922,58960997.60740262
BINANCE,ONE,0.16291064705780664,56310175.527494244
BINANCE,SWRV,1.2939806188877085,55016408.18374072
BINANCE,BCH,634.3719895713429,54456410.56007253
BINANCE,SNX,13.146455702537834,53845996.04120165
BINANCE,CELR,0.12583311528418456,51805491.42333581
BINANCE,GALA,0.110045228146306,51400374.36719789
BINANCE,MINA,5.619194781116696,51188190.84309624
BINANCE,C98,3.922635972402605,50408666.33897663
BINANCE,IDEX,0.4467233090229567,49295879.313218996
BINANCE,LUNA,35.72446492253739,47389610.89264775
BINANCE,MBOX,5.941205943159688,46932763.696077384
BINANCE,LINK,28.973718236224986,43904568.87416629
BINANCE,RUNE,10.121850859062581,43129742.96856119
BINANCE,SUSHI,12.933350875296538,43026641.945229515
BINANCE,DOGE,0.24409634394937374,42568882.39683701
BINANCE,SLP,0.08215284770755234,42168419.05788271
BINANCE,OMG,8.649799832580328,41737391.28343929
BINANCE,SXP,2.6815929534729346,41125490.36749464
BINANCE,XEC,0.00023913828937683493,40882688.858256735
BINANCE,LUNA,35.724616448555764,40869992.94407082
BINANCE,CHZ,0.33156149309116223,40387156.67074374
BINANCE,FOR,0.10955937724941282,40359433.7607408
BINANCE,ETH,3483.914784927469,40178664.63016727
BINANCE,REN,1.0708871207258968,39997224.880232126
BINANCE,ELF,1.0044967293266565,39788939.13594691
HUOBIGLOBAL,ETH,3484.595788384339,784260180.633603
HUOBIGLOBAL,BTC,48587.8892276679,562515888.4130976
HUOBIGLOBAL,FIL,86.73945669560229,260300041.27772772
HUOBIGLOBAL,NFT,4.051040423353911e-06,211941495.03952324
HUOBIGLOBAL,DOT,35.12781765409748,166219811.74782276
HUOBIGLOBAL,TRX,0.1080827465293311,156533756.33767778
HUOBIGLOBAL,EOS,5.292733464815656,153406514.8203988
HUOBIGLOBAL,SOL,147.00614575167725,141111688.3363229
HUOBIGLOBAL,AVAX,75.17955598865828,118605085.87785259
HUOBIGLOBAL,DOGE,0.2441229621631806,105950813.34296297
HUOBIGLOBAL,SUN,0.04012239078362395,102193096.05333143
HUOBIGLOBAL,SHIB,8.345289277170105e-06,101564146.00546183
HUOBIGLOBAL,SUSHI,12.939498528672003,96767849.36722292
HUOBIGLOBAL,XRP,1.0844675914729274,92130090.05773772
HUOBIGLOBAL,DYDX,17.343501186942294,92074602.48681898
HUOBIGLOBAL,LUNA,35.726188395738546,90990366.82879645
HUOBIGLOBAL,BTT,0.003983643087124447,84690439.10618824
HUOBIGLOBAL,LINK,28.971904268420303,83976679.54324359
HUOBIGLOBAL,ATOM,34.71285326996785,64144090.56653691
HUOBIGLOBAL,LTC,183.74136912412817,60209967.11678254
HUOBIGLOBAL,ETH,3485.0813610493374,52458874.22688893
HUOBIGLOBAL,FOR,0.10940429233877151,52304766.6719551
HUOBIGLOBAL,ELF,1.0104850269762176,51879357.86395404
HUOBIGLOBAL,JST,0.09142566913625932,51498342.15453206
HUOBIGLOBAL,DFA,1.838563731105721,47785175.67219284
HUOBIGLOBAL,ADA,2.4065579197882916,41788211.74242214
HUOBIGLOBAL,CRV,2.9119009367602056,41488196.10672067
HUOBIGLOBAL,UNI,25.056468545603753,41012995.073455594
HUOBIGLOBAL,BCH,634.4369918245503,37231028.01094761
HUOBIGLOBAL,FTT,65.11765720774623,36557038.32089942
HUOBIGLOBAL,MATIC,1.4356847658993537,34912272.63783923
HUOBIGLOBAL,ALGO,1.9871688822845677,33074705.80362468
HUOBIGLOBAL,HT,14.69195927514449,32755826.433089435
HUOBIGLOBAL,AAVE,364.92044943028566,30557524.59851567
HUOBIGLOBAL,ETC,57.72750103885955,28245283.444790374
HUOBIGLOBAL,XTZ,6.261967061871769,27687668.410506856
HUOBIGLOBAL,ICP,57.707000328232596,25803651.54441441
HUOBIGLOBAL,USDT,0.9999526856317068,25741385.993896455
HUOBIGLOBAL,AGLD,3.0659062751285937,23812420.710107367
HUOBIGLOBAL,EOS,5.291645043512105,21237778.191092003
HUOBIGLOBAL,MASK,11.558400654946926,17761879.661431316
HUOBIGLOBAL,BSV,159.74543734047032,17618487.75978296
HUOBIGLOBAL,LUNA,35.74502218622528,16997176.073397625
HUOBIGLOBAL,NEAR,8.71330203379067,16669607.592944125
HUOBIGLOBAL,YGG,6.911389573147296,16379284.936384842
HUOBIGLOBAL,AXS,66.47545427378311,14845850.485938223
HUOBIGLOBAL,IOTA,1.6388568085591817,14797151.374681199
HUOBIGLOBAL,MX,1.9033159756469749,13949659.88466109
HUOBIGLOBAL,DOT,35.131392503449185,13354794.14881377
HUOBIGLOBAL,XLM,0.3244647470929073,12828313.189844249
HUOBIGLOBAL,TRX,0.10811640008564007,12307742.071337141
HUOBIGLOBAL,MDX,1.6692078606337308,12305622.563776145
HUOBIGLOBAL,VET,0.11539349994583824,12104506.163867107
HUOBIGLOBAL,PHA,0.9885997683559382,11654154.307407157
HUOBIGLOBAL,ZEC,142.3549345242858,11623775.470129054
HUOBIGLOBAL,OMG,8.649399818714437,11255715.236917488
HUOBIGLOBAL,AR,51.21557531253858,10665682.254968032
HUOBIGLOBAL,LUNA,35.73766175651981,10594458.750113817
HUOBIGLOBAL,CSPR,0.12685439722097402,10554892.259459171
HUOBIGLOBAL,ACH,0.07772719429879064,10418522.441854777
HUOBIGLOBAL,REN,1.0719076561012535,10267185.9783612
HUOBIGLOBAL,TALK,1.478407246811275,9942365.79304172
HUOBIGLOBAL,QTUM,12.751342006503092,9841465.420548525
HUOBIGLOBAL,FOR,0.10955937724941282,9694507.382544013
HUOBIGLOBAL,IOST,0.07086095629075591,9588037.642231358
HUOBIGLOBAL,FTT,65.12855565397966,9571879.420547523
HUOBIGLOBAL,DASH,204.31708235094362,9350635.61169517
HUOBIGLOBAL,HBAR,0.43711015178006807,9197533.893895626
HUOBIGLOBAL,SWRV,1.297644980953377,9174990.3209175
HUOBIGLOBAL,SOL,147.03111352319647,9003484.659725823
HUOBIGLOBAL,LINK3L,0.015562039435192642,8994376.65309683
HUOBIGLOBAL,SNX,13.14580568000576,8735753.300791042
HUOBIGLOBAL,TT,0.013108454385278101,8531313.40380343
HUOBIGLOBAL,KSM,403.5366380036268,8530335.379598506
HUOBIGLOBAL,XEC,0.00023924329301663156,8457161.180238346
HUOBIGLOBAL,SRM,10.137351396365892,8423228.167392656
HUOBIGLOBAL,THETA,6.466324145609302,8313036.966123814
HUOBIGLOBAL,ETH3L,17.655662007537696,8259956.126025872
HUOBIGLOBAL,FLOW,21.036279191656757,8001461.728687021
HUOBIGLOBAL,FIL3L,0.5461189304089389,7797100.682311878
HUOBIGLOBAL,XRP,1.0844677869552741,7666166.06878152
HUOBIGLOBAL,CVC,0.5431688281479861,7417136.749007329
HUOBIGLOBAL,EGT,0.0027650958479778723,7370320.09276592
HUOBIGLOBAL,MXC,0.03325265265426265,7064677.31193114
